0.0039988,0.0079976,0.011996,0.0079976,0.0039988,0,-0.0039988,-0.0079976,-0.011996,-0.0079976,-0.0039988,0,0.0079976,0.015995,0.023993,0.015995,0.0079976,0
0.00023051,0.00046102,0.00069153,0.00046102,0.00023051,0,-0.00023051,-0.00046102,-0.00069153,-0.00046102,-0.00023051,0,0.00046102,0.00092204,0.0013831,0.00092204,0.00046102,0
0.0029213,0.0058426,0.0087639,0.0058426,0.0029213,0,-0.0029213,-0.0058426,-0.0087639,-0.0058426,-0.0029213,0,0.0058426,0.011685,0.017528,0.011685,0.0058426,0
-6.96e-07,-1.392e-06,-2.088e-06,-1.392e-06,-6.96e-07,0,6.96e-07,1.392e-06,2.088e-06,1.392e-06,6.96e-07,0,-1.392e-06,-2.784e-06,-4.176e-06,-2.784e-06,-1.392e-06,0
0.00024082,0.00048164,0.00072246,0.00048164,0.00024082,0,-0.00024082,-0.00048164,-0.00072246,-0.00048164,-0.00024082,0,0.00048164,0.00096327,0.0014449,0.00096327,0.00048164,0
0.003456,0.0069119,0.010368,0.0069119,0.003456,0,-0.003456,-0.0069119,-0.010368,-0.0069119,-0.003456,0,0.0069119,0.013824,0.020736,0.013824,0.0069119,0
-2.9956e-07,-5.9911e-07,-8.9867e-07,-5.9911e-07,-2.9956e-07,0,2.9956e-07,5.9911e-07,8.9867e-07,5.9911e-07,2.9956e-07,0,-5.9911e-07,-1.1982e-06,-1.7973e-06,-1.1982e-06,-5.9911e-07,0
0.00024702,0.00049404,0.00074107,0.00049404,0.00024702,0,-0.00024702,-0.00049404,-0.00074107,-0.00049404,-0.00024702,0,0.00049404,0.00098809,0.0014821,0.00098809,0.00049404,0
4.8985e-05,9.7971e-05,0.00014696,9.7971e-05,4.8985e-05,0,-4.8985e-05,-9.7971e-05,-0.00014696,-9.7971e-05,-4.8985e-05,0,9.7971e-05,0.00019594,0.00029391,0.00019594,9.7971e-05,0
-4.238e-06,-8.476e-06,-1.2714e-05,-8.476e-06,-4.238e-06,0,4.238e-06,8.476e-06,1.2714e-05,8.476e-06,4.238e-06,0,-8.476e-06,-1.6952e-05,-2.5428e-05,-1.6952e-05,-8.476e-06,0
-4.2746e-05,-8.5491e-05,-0.00012824,-8.5491e-05,-4.2746e-05,0,4.2746e-05,8.5491e-05,0.00012824,8.5491e-05,4.2746e-05,0,-8.5491e-05,-0.00017098,-0.00025647,-0.00017098,-8.5491e-05,0
0.00018748,0.00037496,0.00056243,0.00037496,0.00018748,0,-0.00018748,-0.00037496,-0.00056243,-0.00037496,-0.00018748,0,0.00037496,0.00074991,0.0011249,0.00074991,0.00037496,0
-2.9237e-06,-5.8475e-06,-8.7712e-06,-5.8475e-06,-2.9237e-06,0,2.9237e-06,5.8475e-06,8.7712e-06,5.8475e-06,2.9237e-06,0,-5.8475e-06,-1.1695e-05,-1.7542e-05,-1.1695e-05,-5.8475e-06,0
-8.2048e-05,-0.0001641,-0.00024614,-0.0001641,-8.2048e-05,0,8.2048e-05,0.0001641,0.00024614,0.0001641,8.2048e-05,0,-0.0001641,-0.00032819,-0.00049229,-0.00032819,-0.0001641,0
0.00040706,0.00081413,0.0012212,0.00081413,0.00040706,0,-0.00040706,-0.00081413,-0.0012212,-0.00081413,-0.00040706,0,0.00081413,0.0016283,0.0024424,0.0016283,0.00081413,0
-2.7856e-06,-5.5712e-06,-8.3569e-06,-5.5712e-06,-2.7856e-06,0,2.7856e-06,5.5712e-06,8.3569e-06,5.5712e-06,2.7856e-06,0,-5.5712e-06,-1.1142e-05,-1.6714e-05,-1.1142e-05,-5.5712e-06,0
-0.00011708,-0.00023416,-0.00035124,-0.00023416,-0.00011708,0,0.00011708,0.00023416,0.00035124,0.00023416,0.00011708,0,-0.00023416,-0.00046832,-0.00070249,-0.00046832,-0.00023416,0
0.00069862,0.0013972,0.0020959,0.0013972,0.00069862,0,-0.00069862,-0.0013972,-0.0020959,-0.0013972,-0.00069862,0,0.0013972,0.0027945,0.0041917,0.0027945,0.0013972,0
-2.3984e-06,-4.7967e-06,-7.1951e-06,-4.7967e-06,-2.3984e-06,0,2.3984e-06,4.7967e-06,7.1951e-06,4.7967e-06,2.3984e-06,0,-4.7967e-06,-9.5934e-06,-1.439e-05,-9.5934e-06,-4.7967e-06,0
-0.00014802,-0.00029604,-0.00044406,-0.00029604,-0.00014802,0,0.00014802,0.00029604,0.00044406,0.00029604,0.00014802,0,-0.00029604,-0.00059208,-0.00088812,-0.00059208,-0.00029604,0
0.0010532,0.0021063,0.0031595,0.0021063,0.0010532,0,-0.0010532,-0.0021063,-0.0031595,-0.0021063,-0.0010532,0,0.0021063,0.0042127,0.006319,0.0042127,0.0021063,0
-2.0639e-06,-4.1278e-06,-6.1917e-06,-4.1278e-06,-2.0639e-06,0,2.0639e-06,4.1278e-06,6.1917e-06,4.1278e-06,2.0639e-06,0,-4.1278e-06,-8.2555e-06,-1.2383e-05,-8.2555e-06,-4.1278e-06,0
-0.00017483,-0.00034966,-0.00052449,-0.00034966,-0.00017483,0,0.00017483,0.00034966,0.00052449,0.00034966,0.00017483,0,-0.00034966,-0.00069931,-0.001049,-0.00069931,-0.00034966,0
0.0014617,0.0029234,0.0043851,0.0029234,0.0014617,0,-0.0014617,-0.0029234,-0.0043851,-0.0029234,-0.0014617,0,0.0029234,0.0058469,0.0087703,0.0058469,0.0029234,0
-1.7182e-06,-3.4364e-06,-5.1545e-06,-3.4364e-06,-1.7182e-06,0,1.7182e-06,3.4364e-06,5.1545e-06,3.4364e-06,1.7182e-06,0,-3.4364e-06,-6.8727e-06,-1.0309e-05,-6.8727e-06,-3.4364e-06,0
-0.00019751,-0.00039503,-0.00059254,-0.00039503,-0.00019751,0,0.00019751,0.00039503,0.00059254,0.00039503,0.00019751,0,-0.00039503,-0.00079005,-0.0011851,-0.00079005,-0.00039503,0
0.0019153,0.0038305,0.0057458,0.0038305,0.0019153,0,-0.0019153,-0.0038305,-0.0057458,-0.0038305,-0.0019153,0,0.0038305,0.007661,0.011492,0.007661,0.0038305,0
-1.375e-06,-2.7501e-06,-4.1251e-06,-2.7501e-06,-1.375e-06,0,1.375e-06,2.7501e-06,4.1251e-06,2.7501e-06,1.375e-06,0,-2.7501e-06,-5.5001e-06,-8.2502e-06,-5.5001e-06,-2.7501e-06,0
-0.00021607,-0.00043215,-0.00064822,-0.00043215,-0.00021607,0,0.00021607,0.00043215,0.00064822,0.00043215,0.00021607,0,-0.00043215,-0.0008643,-0.0012964,-0.0008643,-0.00043215,0
0.0024048,0.0048096,0.0072144,0.0048096,0.0024048,0,-0.0024048,-0.0048096,-0.0072144,-0.0048096,-0.0024048,0,0.0048096,0.0096192,0.014429,0.0096192,0.0048096,0
-1.0307e-06,-2.0613e-06,-3.092e-06,-2.0613e-06,-1.0307e-06,0,1.0307e-06,2.0613e-06,3.092e-06,2.0613e-06,1.0307e-06,0,-2.0613e-06,-4.1227e-06,-6.184e-06,-4.1227e-06,-2.0613e-06,0
-0.00023051,-0.00046102,-0.00069153,-0.00046102,-0.00023051,0,0.00023051,0.00046102,0.00069153,0.00046102,0.00023051,0,-0.00046102,-0.00092204,-0.0013831,-0.00092204,-0.00046102,0
0.0029213,0.0058427,0.008764,0.0058427,0.0029213,0,-0.0029213,-0.0058427,-0.008764,-0.0058427,-0.0029213,0,0.0058427,0.011685,0.017528,0.011685,0.0058427,0
-6.8888e-07,-1.3778e-06,-2.0667e-06,-1.3778e-06,-6.8888e-07,0,6.8888e-07,1.3778e-06,2.0667e-06,1.3778e-06,6.8888e-07,0,-1.3778e-06,-2.7555e-06,-4.1333e-06,-2.7555e-06,-1.3778e-06,0
-0.00024083,-0.00048165,-0.00072248,-0.00048165,-0.00024083,0,0.00024083,0.00048165,0.00072248,0.00048165,0.00024083,0,-0.00048165,-0.0009633,-0.001445,-0.0009633,-0.00048165,0
0.0034557,0.0069115,0.010367,0.0069115,0.0034557,0,-0.0034557,-0.0069115,-0.010367,-0.0069115,-0.0034557,0,0.0069115,0.013823,0.020734,0.013823,0.0069115,0
-3.4051e-07,-6.8102e-07,-1.0215e-06,-6.8102e-07,-3.4051e-07,0,3.4051e-07,6.8102e-07,1.0215e-06,6.8102e-07,3.4051e-07,0,-6.8102e-07,-1.362e-06,-2.0431e-06,-1.362e-06,-6.8102e-07,0
-0.00024699,-0.00049398,-0.00074096,-0.00049398,-0.00024699,0,0.00024699,0.00049398,0.00074096,0.00049398,0.00024699,0,-0.00049398,-0.00098795,-0.0014819,-0.00098795,-0.00049398,0
4.8985e-05,9.7971e-05,0.00014696,9.7971e-05,4.8985e-05,0,-4.8985e-05,-9.7971e-05,-0.00014696,-9.7971e-05,-4.8985e-05,0,9.7971e-05,0.00019594,0.00029391,0.00019594,9.7971e-05,0
4.238e-06,8.476e-06,1.2714e-05,8.476e-06,4.238e-06,0,-4.238e-06,-8.476e-06,-1.2714e-05,-8.476e-06,-4.238e-06,0,8.476e-06,1.6952e-05,2.5428e-05,1.6952e-05,8.476e-06,0
-4.2746e-05,-8.5491e-05,-0.00012824,-8.5491e-05,-4.2746e-05,0,4.2746e-05,8.5491e-05,0.00012824,8.5491e-05,4.2746e-05,0,-8.5491e-05,-0.00017098,-0.00025647,-0.00017098,-8.5491e-05,0
0.00018748,0.00037496,0.00056243,0.00037496,0.00018748,0,-0.00018748,-0.00037496,-0.00056243,-0.00037496,-0.00018748,0,0.00037496,0.00074991,0.0011249,0.00074991,0.00037496,0
2.9237e-06,5.8475e-06,8.7712e-06,5.8475e-06,2.9237e-06,0,-2.9237e-06,-5.8475e-06,-8.7712e-06,-5.8475e-06,-2.9237e-06,0,5.8475e-06,1.1695e-05,1.7542e-05,1.1695e-05,5.8475e-06,0
-8.2048e-05,-0.0001641,-0.00024614,-0.0001641,-8.2048e-05,0,8.2048e-05,0.0001641,0.00024614,0.0001641,8.2048e-05,0,-0.0001641,-0.00032819,-0.00049229,-0.00032819,-0.0001641,0
0.00040706,0.00081413,0.0012212,0.00081413,0.00040706,0,-0.00040706,-0.00081413,-0.0012212,-0.00081413,-0.00040706,0,0.00081413,0.0016283,0.0024424,0.0016283,0.00081413,0
2.7856e-06,5.5712e-06,8.3569e-06,5.5712e-06,2.7856e-06,0,-2.7856e-06,-5.5712e-06,-8.3569e-06,-5.5712e-06,-2.7856e-06,0,5.5712e-06,1.1142e-05,1.6714e-05,1.1142e-05,5.5712e-06,0
-0.00011708,-0.00023416,-0.00035124,-0.00023416,-0.00011708,0,0.00011708,0.00023416,0.00035124,0.00023416,0.00011708,0,-0.00023416,-0.00046832,-0.00070249,-0.00046832,-0.00023416,0
0.00069862,0.0013972,0.0020959,0.0013972,0.00069862,0,-0.00069862,-0.0013972,-0.0020959,-0.0013972,-0.00069862,0,0.0013972,0.0027945,0.0041917,0.0027945,0.0013972,0
2.3984e-06,4.7967e-06,7.1951e-06,4.7967e-06,2.3984e-06,0,-2.3984e-06,-4.7967e-06,-7.1951e-06,-4.7967e-06,-2.3984e-06,0,4.7967e-06,9.5934e-06,1.439e-05,9.5934e-06,4.7967e-06,0
-0.00014802,-0.00029604,-0.00044406,-0.00029604,-0.00014802,0,0.00014802,0.00029604,0.00044406,0.00029604,0.00014802,0,-0.00029604,-0.00059208,-0.00088812,-0.00059208,-0.00029604,0
0.0010532,0.0021063,0.0031595,0.0021063,0.0010532,0,-0.0010532,-0.0021063,-0.0031595,-0.0021063,-0.0010532,0,0.0021063,0.0042127,0.006319,0.0042127,0.0021063,0
2.0639e-06,4.1278e-06,6.1917e-06,4.1278e-06,2.0639e-06,0,-2.0639e-06,-4.1278e-06,-6.1917e-06,-4.1278e-06,-2.0639e-06,0,4.1278e-06,8.2555e-06,1.2383e-05,8.2555e-06,4.1278e-06,0
-0.00017483,-0.00034966,-0.00052449,-0.00034966,-0.00017483,0,0.00017483,0.00034966,0.00052449,0.00034966,0.00017483,0,-0.00034966,-0.00069931,-0.001049,-0.00069931,-0.00034966,0
0.0014617,0.0029234,0.0043851,0.0029234,0.0014617,0,-0.0014617,-0.0029234,-0.0043851,-0.0029234,-0.0014617,0,0.0029234,0.0058469,0.0087703,0.0058469,0.0029234,0
1.7182e-06,3.4364e-06,5.1545e-06,3.4364e-06,1.7182e-06,0,-1.7182e-06,-3.4364e-06,-5.1545e-06,-3.4364e-06,-1.7182e-06,0,3.4364e-06,6.8727e-06,1.0309e-05,6.8727e-06,3.4364e-06,0
-0.00019751,-0.00039503,-0.00059254,-0.00039503,-0.00019751,0,0.00019751,0.00039503,0.00059254,0.00039503,0.00019751,0,-0.00039503,-0.00079005,-0.0011851,-0.00079005,-0.00039503,0
0.0019153,0.0038305,0.0057458,0.0038305,0.0019153,0,-0.0019153,-0.0038305,-0.0057458,-0.0038305,-0.0019153,0,0.0038305,0.007661,0.011492,0.007661,0.0038305,0
1.375e-06,2.7501e-06,4.1251e-06,2.7501e-06,1.375e-06,0,-1.375e-06,-2.7501e-06,-4.1251e-06,-2.7501e-06,-1.375e-06,0,2.7501e-06,5.5001e-06,8.2502e-06,5.5001e-06,2.7501e-06,0
-0.00021607,-0.00043215,-0.00064822,-0.00043215,-0.00021607,0,0.00021607,0.00043215,0.00064822,0.00043215,0.00021607,0,-0.00043215,-0.0008643,-0.0012964,-0.0008643,-0.00043215,0
0.0024048,0.0048096,0.0072144,0.0048096,0.0024048,0,-0.0024048,-0.0048096,-0.0072144,-0.0048096,-0.0024048,0,0.0048096,0.0096192,0.014429,0.0096192,0.0048096,0
1.0307e-06,2.0613e-06,3.092e-06,2.0613e-06,1.0307e-06,0,-1.0307e-06,-2.0613e-06,-3.092e-06,-2.0613e-06,-1.0307e-06,0,2.0613e-06,4.1227e-06,6.184e-06,4.1227e-06,2.0613e-06,0
-0.00023051,-0.00046102,-0.00069153,-0.00046102,-0.00023051,0,0.00023051,0.00046102,0.00069153,0.00046102,0.00023051,0,-0.00046102,-0.00092204,-0.0013831,-0.00092204,-0.00046102,0
0.0029213,0.0058427,0.008764,0.0058427,0.0029213,0,-0.0029213,-0.0058427,-0.008764,-0.0058427,-0.0029213,0,0.0058427,0.011685,0.017528,0.011685,0.0058427,0
6.8888e-07,1.3778e-06,2.0667e-06,1.3778e-06,6.8888e-07,0,-6.8888e-07,-1.3778e-06,-2.0667e-06,-1.3778e-06,-6.8888e-07,0,1.3778e-06,2.7555e-06,4.1333e-06,2.7555e-06,1.3778e-06,0
-0.00024083,-0.00048165,-0.00072248,-0.00048165,-0.00024083,0,0.00024083,0.00048165,0.00072248,0.00048165,0.00024083,0,-0.00048165,-0.0009633,-0.001445,-0.0009633,-0.00048165,0
0.0034557,0.0069115,0.010367,0.0069115,0.0034557,0,-0.0034557,-0.0069115,-0.010367,-0.0069115,-0.0034557,0,0.0069115,0.013823,0.020734,0.013823,0.0069115,0
3.4051e-07,6.8102e-07,1.0215e-06,6.8102e-07,3.4051e-07,0,-3.4051e-07,-6.8102e-07,-1.0215e-06,-6.8102e-07,-3.4051e-07,0,6.8102e-07,1.362e-06,2.0431e-06,1.362e-06,6.8102e-07,0
-0.00024699,-0.00049398,-0.00074096,-0.00049398,-0.00024699,0,0.00024699,0.00049398,0.00074096,0.00049398,0.00024699,0,-0.00049398,-0.00098795,-0.0014819,-0.00098795,-0.00049398,0
